row ID,row m/z,row retention time,202404241651_EB_dbgi_003163_01_01.mzML Peak area,202404241651_EB_dbgi_003169_01_02.mzML Peak area,202404241651_EB_dbgi_003173_01_01.mzML Peak area,202404241651_EB_dbgi_003186_01_01.mzML Peak area,202404241651_EB_dbgi_003190_01_01.mzML Peak area,202404241651_EB_dbgi_003194_02_01.mzML Peak area,202404241651_EB_dbgi_003200_01_01.mzML Peak area,202404241651_EB_dbgi_003206_01_01.mzML Peak area,202404241651_EB_dbgi_003210_02_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_02.mzML Peak area,202404241651_EB_dbgi_mapp_QC_03.mzML Peak area,202404241651_EB_dbgi_mapp_QC_04.mzML Peak area,202404241651_EB_dbgi_mapp_QC_05.mzML Peak area,202404241651_EB_dbgi_mapp_QC_06.mzML Peak area,202404241651_EB_dbgi_mapp_blk_01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post03.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre03.mzML Peak area,
1968,479.1891828897116,4.063612145454546,0,189873.96853061233,12522.51759191454,0,907.2852284165031,374468.7361983049,0,54567.951099528625,0,77910.71087280453,84437.94708862781,87426.16201199772,73969.92122468866,75655.16372274162,72244.76492942282,0,0,0,0,0,0,0,0,
1969,427.3932988942684,9.924121428571427,93660.7829529759,167747.59119684264,24140.974114615754,701833.0189466069,59513.73238974034,0,1183.3197220194202,0,12881.940865091714,130409.99730990277,125906.40727241019,121153.27621539717,115700.60543968959,101400.41011257544,108977.45110522103,0,0,0,0,0,1305.4857788084805,0,0,
1970,559.5176290590155,10.975088782608696,163440.17593007878,537676.4565406605,462806.9371028913,300634.51968913677,789875.3057551163,303509.38396412134,467655.26607586636,551029.852342619,328198.9778528866,810496.5185102356,605018.1224313208,416203.09636406327,656442.1095201585,362620.38521431555,457795.0906237444,3235008.912973371,1527999.7029529796,630170.3809162575,1697025.0241298378,1501831.388487885,528997.8740277936,4783403.119920054,2825259.4504472055,
1971,280.1388273239136,1.8619479352941175,3285.1948653515005,140754.01588139095,4039.579179194819,2351.307961734372,1710.2945932309667,1888.228687535167,4356.432104954585,4259.71661598049,2939864.30019259,186372.69101007376,193654.0647530864,197765.4296166678,187619.56677736534,180140.40134983542,182689.09120540434,0,0,0,0,0,874.0122394343208,472.7106306152284,0,
1972,379.1364357532628,2.7874369,21559.974919104603,110041.62669826274,6004590.282773545,6916.620299340071,95300.38214856404,41176.751041316085,79297.20757150206,119542.18456032297,32494.619346275296,1032893.7436714841,949926.9937504589,913887.1792363693,945963.0136305206,923829.2220687248,937387.7985518288,0,0,0,0,0,0,0,437.36699370630885,
1973,177.05462228514088,3.072332539130435,40305.93467455393,128018.41219370501,328012.66220901284,28953.421716281147,40853.330290636346,1794156.6611781602,1312508.671011583,4132581.75961971,21131.255226216825,1020705.8765070129,693689.2134675197,1042252.7137825865,994135.0952700048,1093280.1641593522,711468.7100963199,11758.080987504014,23353.55870508396,4224.761036058831,3272.13372309746,1769.1605070797611,27385.113218912305,13286.606939824062,21409.690186457385,
1974,634.322785653474,4.189856484615384,0,125874.60741663138,367405.59647812136,0,3331.7196229533965,56545.34312730484,418969.96763773356,71166.02077589832,33533.08437010201,123648.2582617756,115602.64501687427,130161.84111230196,134224.922845852,133519.28566001914,129107.73348997199,0,0,0,0,0,0,0,0,
1975,327.1414024910612,2.468462788235294,64958.18890066395,290557.30453215755,851189.2856780597,62441.1498035569,142012.48087156622,122167.93813144483,198441.85242255274,35619.08092112546,383038.67094433523,248787.57645043268,259185.30166040975,282937.1188600794,226259.83554213072,274701.9722775086,269351.2829415824,0,0,632.4785298347049,350.106166757804,0,0,0,0,
1976,170.08113092941474,0.8583474347826087,260995.57376346854,547269.3091627457,5403953.876504508,53029.47485799102,1032458.6429621046,98506.9995172403,954039.3887261561,36850.62906208311,430325.5392260007,1242706.3505255172,1181353.1830853354,1239887.1930405202,1146417.17853044,1127587.951530263,1154715.334564975,1723.351305234799,4263.224480134279,19443.77959903715,51189.600206643416,32308.976264120814,25905.34557701774,51423.92777162958,61277.621068907836,
1977,850.2759440428291,5.2076802,0,170395.78248690703,0,0,0,0,0,0,690465.9784033307,47176.63866635865,84593.58550491485,88868.1287055296,73970.82892646396,48708.03150786764,53952.213918173176,0,0,0,0,0,0,0,0,
1978,731.1792315629514,2.245710463636364,8626.46246510155,125393.87866920179,232735.3300436476,277322.40771244233,376224.7672291777,0,0,0,0,1445161.2367029663,1584455.481395823,1546395.9825261221,1349355.6996202893,1821093.6709672087,1574055.51193351,0,0,0,0,0,0,0,0,
1979,476.24917671981973,3.6217351500000006,263500.1770724195,216672.11631115992,5997.03862989629,32410.87988736038,349689.1893383188,1108399.918907645,58160.986852180446,495932.57309399324,3879.062045112309,188997.26682800794,194769.39165523686,197822.05598138768,119563.60311408981,209459.74930838408,167747.5199988089,0,1452.0286201127856,1297.4591660313874,494.62919978175563,454.6267696252471,0,0,448.79730324426,
1980,464.32162410673834,4.119221873333333,67180.03926963049,134746.2664029713,30626.70962095331,112529.004867426,922236.0292768863,15116.272401691414,423944.6001215425,402109.90328113746,565536.3747300499,109423.63724632052,109393.35917174364,110579.39579497265,117877.49474269908,118711.80574228689,107128.0435555541,0,0,0,0,0,0,0,0,
1981,203.1793286317767,4.029926493333334,25714.027955958583,131262.18579091976,11877.950215291856,45568.54852760625,319064.2592612071,3176.7374870888307,195788.68027544257,508901.0805543086,277862.25323740044,160362.40549854052,149448.4606350606,156144.8711293307,148296.01947046962,145083.480474936,130125.86716649329,0,0,0,0,0,0,0,0,
1982,522.3512784549227,11.143291043478262,132133.63369403372,158994.53532573857,139839.7942205443,162194.61133195838,230847.53630602552,200376.5467133198,127395.03615052608,156429.0186434146,196350.74325667846,181563.3700202379,167453.6043927828,167322.0050096502,140994.01413939067,153335.92240751724,149446.47050788836,577776.6269494729,589409.4815583943,424890.5033226508,515136.10907514236,526100.7481211232,1253739.498823188,629803.2042751183,721972.515024622,
1983,331.1015126228333,2.1440369499999994,13839.144756610727,96812.25472511108,266615.1917485438,21228.577621806216,46653.778771720215,1773.0566777314084,54958.988858519304,120849.20526496298,431773.14408837596,84056.77721128128,93189.4654313204,89127.65704232745,85227.89434179636,99428.65754051351,88634.68504930123,0,616.3892094858314,0,0,0,0,0,0,
1984,121.02868049496354,2.24105001,41845.89457353454,106736.09233699272,28112.667442259903,46072.30743443275,39492.80133512715,1389757.3977044593,917703.3992944497,1690823.6775271103,235116.4245832889,513194.0295624821,458222.25403317454,448496.55404267885,428741.01868378464,531816.7902390485,487806.24849379784,0,0,423.85443571363567,305.0794593603513,0,1451.4642360209152,495.9977877780604,388.6574391855593,
1985,466.2651145670594,4.164861841176471,79442.341268157,123774.73487949512,251633.23499836127,74121.48786194422,299331.3326093366,2716599.59478166,153131.0497512879,311382.3406968849,1517734.2223497787,575216.4329945168,513625.63082144456,556760.0971219753,501350.13698766404,260698.16619037522,567138.0155190697,0,0,0,0,523.8967227417925,0,0,555.8971080523595,
1986,375.23713417042217,3.4452766066666665,98711.07854338424,162262.04368366403,20956.28174720188,3314.639239892623,11941.74418108615,23838.834002220647,61073.223795865626,49036.86179632618,1344195.8476948612,227794.0666644034,210203.82700078422,225162.8543448072,193306.7906410927,252342.9655787158,196631.36293414288,0,0,0,0,0,0,0,0,
1987,135.11690471093405,2.71583747826087,395215.93223272724,226557.76262962603,311680.6048329584,116403.91817240584,405915.22568383464,350781.5030266197,1708378.4564180672,121277.0121716126,609042.8014452173,638751.2691507655,546398.7507473029,592601.1621566404,844205.7177770903,606448.986283341,366031.0523508885,1811.5427269614459,1314.7785659245476,707.6380612792707,554.9012922073941,1025.8832080649292,4689.658965872983,2178.809163314926,1072.6234083567215,
1988,397.1104303962853,1.9152265933333334,17762.098414149852,93083.00353357046,7916.571249444587,21619.797384389632,107332.74856577312,87854.88157894928,417139.78849710384,597885.8577036656,3839.927799880392,159789.83095754278,154938.57038450416,162685.34246074187,136611.35982300038,154096.34145980288,154410.71795058955,0,0,0,0,0,0,0,0,
1989,641.2957613809638,8.116474626666667,704444.3682268114,131649.69597912885,182552.69826667884,298546.81382755906,317769.48583766696,49529.93559271247,436263.46726704086,61334.043417950226,973.7629754179682,293977.46183867235,288995.7368707392,265643.17533234216,272811.9925023236,271718.2302022582,265119.006534116,0,0,0,0,0,0,0,0,
1990,296.06588640708577,1.3854242466666669,312139.909730179,838539.6799568083,26640.989015037674,491307.63936467597,50558.121340133664,2470772.311021522,1872539.9985148245,662215.7007379573,399680.1516749534,381318.48683551204,456639.3308028402,975839.9854479313,148143.86704235122,409501.8149539572,733167.000442992,0,0,0,0,0,0,0,0,
1991,131.07019648856416,1.8953225363636361,157255.79260278516,126455.48184682059,28598.01024490571,47633.188540658,11154.159363643143,18643.128093506846,37994.98410800684,11386.453938964594,1099148.2258049934,131332.92217761299,132431.99221640642,137973.62395371086,115843.82027751577,138374.05150523398,141171.43726625392,420.6561291518524,0,807.9450045395499,671.2197319687493,857.5310807812359,2914.4567909223815,1289.7534418945465,1194.840752370116,
1992,639.4011423299996,9.53399256,411698.0341285335,335753.2221271531,828515.9233476069,546098.795491463,331947.5314916121,617727.7214050427,1586786.5441557074,2037567.7633678727,206237.1547169955,329820.2297924546,866799.8637553351,636897.6873334149,639188.0219124361,190435.59190228596,271929.42629302375,0,0,0,0,0,0,0,0,
1993,843.2312930009305,4.7428640374999995,0,97788.31812472398,0,0,0,0,0,0,42406.04489278062,86251.97094918841,89248.2946219846,82631.39382929442,104207.37782178396,102134.80274669682,96928.35770174817,0,0,0,0,0,0,0,0,
1994,668.4371788230447,4.780266364285715,1833.450213404336,111795.30734674215,124379.9274863568,11778.649984313306,27029.391459541897,26878.501004169237,481121.15535978304,113630.43849408849,0,100472.56297372688,101678.1615812516,96051.44026468806,97310.66399835667,104326.89912562206,96597.41296614424,0,0,0,0,0,0,0,0,
1995,335.0739695080773,1.5252331666666668,765201.0179318902,628849.9758776836,926988.5008377654,564578.3271831921,423373.9315238555,1832286.5896056674,3015051.174067639,272649.2130035157,1027486.9220431467,1214302.2629671516,482622.6617512508,1187997.499160531,1154493.4144887186,725917.5251549652,1029048.7593842815,0,0,0,0,0,0,0,0,
1996,416.19117435879184,3.52138685625,10067.570464854613,109886.03469410162,660001.1499348206,6776.179597844255,4056.1431862792497,15794.148842455133,2810.0976087802605,28278.8689331324,28522.64934157917,1164379.4615463999,1134911.3652944213,1132844.5339363336,1213889.864312525,1195464.8313053777,1132453.9213540466,0,0,0,0,411.0135792648848,0,0,0,
1997,251.0607133334562,0.9151822491666667,5573335.427973118,700736.6718424584,2172892.0075196535,884301.0981464976,1887294.9455216716,0,0,0,302805.19816798676,1354919.7457769136,903559.6179254509,1023633.6112431985,1455552.9083650827,910142.3340287437,798455.4382249922,0,0,0,0,0,0,0,0,
1998,137.09595453014833,3.526581956521739,535459.6489470543,83953.32673228168,333348.54697381693,144175.8246551167,626838.2485984026,1641133.6493707115,3427005.8088876177,424272.7595671963,720241.0068440768,830820.1966348842,803058.1901234807,897563.9026051327,819214.893762902,858553.5730152942,883624.3196884431,3472.570852851963,3766.9616544784803,1675.0099909028158,3880.253613210261,3535.897153393058,4664.656277602942,3277.825806260782,7887.175570632568,
1999,425.17834709629875,4.657266909090908,0,80554.9167598138,1.0962952942334713E7,0,0,69001.14045868313,0,11897.644423965537,1343074.4376664616,93140.52331844495,81983.4562612679,83125.0109081716,86314.66901015503,97716.17961734251,91535.02839668546,0,0,0,0,0,0,0,0,
2000,329.15747940934585,2.6813943399999993,73001.73280110939,110557.47595300735,315894.7715582349,20826.320742249005,64433.224653410056,1695213.6589228392,366848.47970381635,187877.74266507733,791997.4553275065,414096.18954335136,439893.2624254385,421723.82428590354,411581.30376675044,421213.7002408989,461892.6933793127,0,0,416.7923241577326,387.6957252312145,382.87526843262174,563.0499141328294,0,563.6954085937363,
2001,607.1659363079694,3.668735758333334,6392.069509163066,170895.68827415706,0,0,1573.7997121436017,0,0,412849.36888798035,8236.908860953125,129542.11371741546,124134.13525768396,112445.17696298369,113005.59933195804,126436.4133573087,104878.33247825486,0,317.1077487333981,0,0,0,0,0,0,
2002,353.0633317218761,2.0500319333333334,6117.653827167425,106161.67216565082,174269.1110032893,5978.108370202114,1560.745481677003,65896.31638830522,1491450.297465843,29326.067168591348,100688.46834572015,100233.17245900238,87830.70505647488,144782.02387515805,73606.18511164309,72965.25927159394,83286.27735092555,0,0,0,0,0,0,0,0,
2003,162.1123680726276,0.6821065452173911,456322.3664356249,593434.2105905899,35306.09944060286,663343.135988721,133298.33362153996,167686.4121681199,34705.53779557487,110334.18883951817,596175.6113405916,70832.76649543701,430555.4926967195,453876.06608372787,162167.81297972583,109293.52926439699,265035.9820198632,651.3080217928671,3367.836913676804,888194.9021100675,844225.4050560578,845861.0733162258,1037172.462925728,1151953.5397754489,1163340.0940930294,
2004,472.20264634874144,0.714242894,51644.75306347612,512554.05249576306,29910.622285758396,228182.71099059866,9010.276457371874,4408074.116214478,127066.492750153,38574.56953622871,154724.0018347443,139762.8502998739,581535.3288631546,183895.91933564545,186774.2207025892,301967.19463888323,519394.6802102203,0,0,0,0,0,0,0,0,
2005,649.1378333050911,2.723829214285714,10087.077377414187,78376.91811624017,3980501.5974613405,44054.4775962481,15442.215957623961,30562.63821182647,21125.931121373887,93270.12257003157,52528.25070504298,693044.3007744671,865462.9539752417,746762.3835850123,866402.0899614937,697088.8170532995,633273.1162478254,0,0,1134.9442796630663,399.9521760230781,448.89817710205034,1727.3002676982246,667.0710999023722,1367.8725370847123,
2006,374.1815572628446,2.753496253333333,994517.1953583062,86888.57850267262,6689480.608392477,428234.1923968105,39245.682394687516,203448.62434948262,74258.54147577516,228943.5532994661,42814.28835353292,892764.1466065119,859165.8899972237,743484.2672214952,783380.8538240991,801556.7497414963,797541.321772239,0,0,0,0,0,0,0,0,
2007,607.2149481797929,4.470865460000001,730082.2813593228,91012.28336011275,158929.16430983113,464128.0902232635,1719859.460909377,140999.66139623555,274429.8048140466,342533.14757948497,1128159.3071041617,71206.35657878962,79018.47423295327,83013.21226362979,802335.9554020086,809833.2432193303,762448.6199625033,0,0,0,0,0,0,0,0,
2008,493.36121924754497,6.1675545105263145,87003.91934424009,84645.45113192752,303652.9092283471,205833.95600775612,342439.5224606713,89328.3088366664,76115.91356026159,423939.82065375394,39844.78931686675,691877.2173951059,767938.6992759513,746333.5714300574,737809.5257587221,656510.0292136521,605037.7372249358,0,0,3154.281136392278,1037.4133872062919,428.5035555373872,2005.8235465253736,0,0,
2009,229.15464769856783,1.6505567043478258,4051325.8717695605,667473.1866773147,634945.3055851524,4956018.270332473,1132879.160718024,500132.4432584828,675082.2514804102,474991.4498980722,683274.1611259449,1038785.2858630547,672295.2108905383,1059395.9506482542,380083.46349874156,1214898.0698745586,875252.8133213671,537.3350366147456,600.1184579985345,1451.887048224252,1597.2045736032865,572.6549852255824,636.4855700683513,642.4142609816929,668.022935302726,
2010,436.2176291967825,3.41558833125,0,120040.42008486827,266476.8283457435,34906.208793846745,293557.47947543964,321674.39408931066,0,142593.25612977866,5281644.457874705,454736.9434467649,482065.0442943549,540124.9447563849,459954.07007593766,520101.53421206167,480915.07618801814,0,0,466.56124214135696,0,341.2764089703471,0,457.0416569824273,0,
2011,453.2099212973329,4.018462820000001,134402.7302404928,84492.1208028845,1291785.4857099475,149954.5968701546,116027.06307345144,42700.803635270335,79364.69909081269,39558.53940597361,178624.78226942333,412931.1914762574,412744.59787819855,396724.5492459143,413934.938358823,410224.8397956791,416903.0796482056,0,0,0,0,0,0,0,0,
2012,471.12672940122303,2.274020957142857,0,110756.48203419097,114649.43988127646,2763.8327594003867,1680.3185090976885,58772.798620094334,2617184.053043631,6550.743625207093,209578.52172882343,512973.135771076,505720.25282323646,507248.38202798483,600642.0488193524,530461.9834394479,468847.75916059944,0,0,0,0,0,0,0,0,
2013,595.2140956333704,3.483592066666667,216126.07699943014,93413.91451089794,696770.4437305174,123567.64939197095,77263.06793876985,504533.712697539,296114.82891839615,223068.37479693897,64435.38424075341,223725.06303868283,186254.71985862992,178300.79782754154,186387.61073274724,172885.7006575304,162508.91312479062,0,0,0,0,0,0,0,0,
