"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"2568_mapp_batch_00109_sirius_2765"	"C10H14O7"	"[M + H]+"	"C10H14O7"	"Fatty acids"	0.892844617366791	"Fatty Acids and Conjugates"	0.8343745470047	"Dicarboxylic acids"	0.609273850917816	"Tricarboxylic acids and derivatives"	0.822000741958618	NA	NA	"Tricarboxylic acids and derivatives"	0.822000741958618	"Carboxylic acids and derivatives"	0.997651040554047	"Organic acids and derivatives"	0.999073028564453	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	2765	2765
"2569_mapp_batch_00109_sirius_2766"	"C23H27N5O8"	"[M + H]+"	"C23H27N5O8"	"Alkaloids"	0.21695876121521	"Pseudoalkaloids"	0.346938490867615	"pteridine alkaloids"	0.0494538955390453	"Amino acids and derivatives"	0.656687140464783	"Amino acids and derivatives"	0.656687140464783	"Amino acids, peptides, and analogues"	0.645220816135406	"Carboxylic acids and derivatives"	0.998407542705536	"Organic acids and derivatives"	0.999938607215881	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Pyrimidines and pyrimidine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2766	2766
"2570_mapp_batch_00109_sirius_2767"	"C15H22O6"	"[M - H2O + H]+"	"C15H20O5"	"Terpenoids"	0.893055021762848	"Sesquiterpenoids"	0.898668467998505	"Prezizaane sesquiterpenoids"	0.171501904726028	"Sesquiterpenoids"	0.743105709552765	NA	NA	"Sesquiterpenoids"	0.743105709552765	"Prenol lipids"	0.757778406143188	"Lipids and lipid-like molecules"	0.922779142856598	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Unsaturated fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	2767	2767
"2571_mapp_batch_00109_sirius_2768"	"C6H13N3O2"	"[M + H]+"	"C6H13N3O2"	"Amino acids and Peptides"	0.510831534862518	"Small peptides"	0.555210292339325	"Aminoacids"	0.556175172328949	"Gamma amino acids and derivatives"	0.694542288780212	"Amino acids and derivatives"	0.932410597801208	"Amino acids, peptides, and analogues"	0.931792676448822	"Carboxylic acids and derivatives"	0.99392431974411	"Organic acids and derivatives"	0.996697902679443	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Gamma amino acids and derivatives; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2768	2768
"2573_mapp_batch_00109_sirius_2772"	"C20H37NO2"	"[M + H]+"	"C20H37NO2"	"Fatty acids"	0.998534440994263	"Fatty amides"	0.993449985980988	"N-acyl ethanolamines (endocannabinoids)"	0.952235460281372	"N-acyl amines"	0.99933522939682	"N-acyl amines"	0.99933522939682	"Fatty amides"	0.998522460460663	"Fatty Acyls"	0.995489299297333	"Lipids and lipid-like molecules"	0.996298730373383	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acylethanolamines; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2772	2772
"2574_mapp_batch_00109_sirius_2773"	"C9H11NO3"	"[M + Na]+"	"C9H11NO3"	"Alkaloids"	0.624647259712219	"Nicotinic acid alkaloids"	0.367326140403748	"Pyridine alkaloids"	0.342574506998062	"Pyridines and derivatives"	0.564539074897766	NA	NA	NA	NA	"Pyridines and derivatives"	0.564539074897766	"Organoheterocyclic compounds"	0.99037629365921	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2773	2773
"2575_mapp_batch_00109_sirius_2774"	"C19H27NO11"	"[M + H]+"	"C19H27NO11"	"Amino acids and Peptides"	0.990777850151062	"Amino acid glycosides"	0.981045722961426	"Cyanogenic glycosides"	0.987445592880249	"Disaccharides"	0.983829200267792	"Disaccharides"	0.983829200267792	"Carbohydrates and carbohydrate conjugates"	0.999955654144287	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Nitriles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2774	2774
"2576_mapp_batch_00109_sirius_2778"	"C17H26O7"	"[M + H]+"	"C17H26O7"	"Fatty acids"	0.561240017414093	"Octadecanoids"	0.282282441854477	"Jasmonic acids"	0.357342123985291	"Alkyl glycosides"	0.430240452289581	"Alkyl glycosides"	0.430240452289581	"Fatty acyl glycosides"	0.620126724243164	"Fatty Acyls"	0.908242642879486	"Lipids and lipid-like molecules"	0.954782903194428	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Jasmonic acids; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyclic ketones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	2778	2778
"2577_mapp_batch_00109_sirius_2779"	"C10H19NO7"	"[M + H]+"	"C10H19NO7"	"Amino acids and Peptides"	0.558498024940491	"Mycosporine derivatives"	0.752408087253571	"Mycosporine and Mycosporine-like amino acids"	0.452992022037506	"Alpha amino acids and derivatives"	0.553660273551941	"Amino acids and derivatives"	0.312813490629196	"Amino acids, peptides, and analogues"	0.298504799604416	"Carboxylic acids and derivatives"	0.885663032531738	"Organic acids and derivatives"	0.984272837638855	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Monosaccharides; Secondary alcohols; Tertiary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2779	2779
"2578_mapp_batch_00109_sirius_2780"	"C19H28O7S"	"[M + H]+"	"C19H28O7S"	"Terpenoids"	0.702441096305847	"Monoterpenoids"	0.429249733686447	"Open-chain polyketides"	0.0209140107035637	"O-glycosyl compounds"	0.903637528419495	"Glycosyl compounds"	0.97900003194809	"Carbohydrates and carbohydrate conjugates"	0.998810052871704	"Organooxygen compounds"	0.999993681907654	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Thioacetals; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Sulfenyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	2780	2780
"2579_mapp_batch_00109_sirius_2781"	"C40H79NO5"	"[M + H]+"	"C40H79NO5"	"Fatty acids"	0.999707400798798	"Sphingolipids"	0.993204236030579	"Ceramides"	0.993515849113464	"Long-chain ceramides"	0.501579940319061	"Long-chain ceramides"	0.501579940319061	"Ceramides"	0.998488068580627	"Sphingolipids"	0.986743569374084	"Lipids and lipid-like molecules"	0.98501855134964	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2781	2781
"2581_mapp_batch_00109_sirius_2785"	"C39H68N6O9"	"[M + Na]+"	"C39H68N6O9"	"Amino acids and Peptides"	0.958487629890442	"Oligopeptides"	0.89490532875061	"Linear peptides"	0.769777178764343	"Oligopeptides"	0.648499310016632	"Peptides"	0.961332976818085	"Amino acids, peptides, and analogues"	0.99701201915741	"Carboxylic acids and derivatives"	0.999225735664368	"Organic acids and derivatives"	0.999612390995026	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	2785	2785
"2582_mapp_batch_00109_sirius_2786"	"C16H22ClN3O"	"[M + H]+"	"C16H22ClN3O"	"Alkaloids"	0.971934378147125	"Pseudoalkaloids"	0.275049179792404	"Phenylalanine-derived alkaloids"	0.117373526096344	"Phenol ethers"	0.327735751867294	NA	NA	NA	NA	"Phenol ethers"	0.327735751867294	"Benzenoids"	0.997165977954864	"Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2786	2786
"2584_mapp_batch_00109_sirius_2788"	"C37H64O5"	"[M + H]+"	"C37H64O5"	"Fatty acids"	0.999889373779297	"Glycerolipids"	0.999140977859497	"Diacylglycerols"	0.995799243450165	"Lineolic acids and derivatives"	0.906391322612762	NA	NA	"Lineolic acids and derivatives"	0.906391322612762	"Fatty Acyls"	0.999872326850891	"Lipids and lipid-like molecules"	0.999556481838226	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	2788	2788
"2586_mapp_batch_00109_sirius_2790"	"C15H27N5O5"	"[M - H2O + H]+"	"C15H25N5O4"	"Amino acids and Peptides"	0.858153104782104	"Small peptides"	0.942242860794067	"Dipeptides"	0.823575258255005	"N-acyl-alpha amino acids and derivatives"	0.889105975627899	"Amino acids and derivatives"	0.996621131896973	"Amino acids, peptides, and analogues"	0.996538519859314	"Carboxylic acids and derivatives"	0.996586561203003	"Organic acids and derivatives"	0.999451100826263	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Oxolanes; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2790	2790
"2587_mapp_batch_00109_sirius_2791"	"C18H31NO"	"[M + H]+"	"C18H31NO"	"Fatty acids"	0.97891366481781	"Fatty amides"	0.958990812301636	"N-acyl amines"	0.825276553630829	"N-acylethanolamines"	2.07388211492798e-06	"Alkanolamines"	8.4783423517365e-06	"Amines"	0.0107474299147725	"Organonitrogen compounds"	0.999999761581421	"Organic nitrogen compounds"	1	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2791	2791
"2588_mapp_batch_00109_sirius_2793"	"C15H27NO13"	"[M + H]+"	"C15H27NO13"	"Amino acids and Peptides"	0.75152999162674	"Amino acid glycosides"	0.675678491592407	"Disaccharides"	0.952392160892487	"Cyanogenic glycosides"	0.971457898616791	"Glycosyl compounds"	0.997266054153442	"Carbohydrates and carbohydrate conjugates"	0.999980926513672	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Nitriles; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	2793	2793
"2589_mapp_batch_00109_sirius_2794"	"C9H8O2"	"[M - H2O + H]+"	"C9H6O"	"Shikimates and Phenylpropanoids"	0.920706450939178	"Phenylpropanoids (C6-C3)"	0.941525995731354	"Cinnamic acids and derivatives"	0.918920874595642	"Cinnamic acids"	0.960419356822968	NA	NA	"Cinnamic acids"	0.960419356822968	"Cinnamic acids and derivatives"	0.573856890201569	"Phenylpropanoids and polyketides"	0.780373752117157	"Organic compounds; Styrenes; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	2794	2794
