"id_canopus"	"molecularFormula_canopus"	"adduct_canopus"	"precursorFormula_canopus"	"NPC#pathway_canopus"	"NPC#pathway Probability_canopus"	"NPC#superclass_canopus"	"NPC#superclass Probability_canopus"	"NPC#class_canopus"	"NPC#class Probability_canopus"	"ClassyFire#most specific class_canopus"	"ClassyFire#most specific class Probability_canopus"	"ClassyFire#level 5_canopus"	"ClassyFire#level 5 Probability_canopus"	"ClassyFire#subclass_canopus"	"ClassyFire#subclass Probability_canopus"	"ClassyFire#class_canopus"	"ClassyFire#class Probability_canopus"	"ClassyFire#superclass_canopus"	"ClassyFire#superclass probability_canopus"	"ClassyFire#all classifications_canopus"	"featureId_canopus"	"feature_id"
"1802_mapp_batch_00111_sirius_1947"	"C24H20O9"	"[M + H]+"	"C24H20O9"	"Shikimates and Phenylpropanoids"	0.992347240447998	"Flavonoids"	0.967658460140228	"Flavan-3-ols"	0.986037075519562	"Catechins"	0.948578178882599	"Flavan-3-ols"	0.992064535617828	"Flavans"	0.987443745136261	"Flavonoids"	0.98649662733078	"Phenylpropanoids and polyketides"	0.992203712463379	"Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Benzenediols; Catechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Coumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	1947	1947
"1804_mapp_batch_00111_sirius_1949"	"C27H30O17"	"[M + H]+"	"C27H30O17"	"Shikimates and Phenylpropanoids"	0.999336779117584	"Flavonoids"	0.999783933162689	"Flavonols"	0.992546737194061	"Flavonoid-3-O-glycosides"	0.993730902671814	"Flavonoid O-glycosides"	0.999524116516113	"Flavonoid glycosides"	0.999553382396698	"Flavonoids"	0.999629259109497	"Phenylpropanoids and polyketides"	0.981280624866486	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	1949	1949
"1805_mapp_batch_00111_sirius_1950"	"C11H23NO7"	"[M + H]+"	"C11H23NO7"	"Amino acids and Peptides"	0.899863541126251	"Amino acid glycosides"	0.0956283882260323	"Cyanogenic glycosides"	0.0101834526285529	"Fatty acyl glycosides of mono- and disaccharides"	0.683167815208435	"Fatty acyl glycosides of mono- and disaccharides"	0.683167815208435	"Fatty acyl glycosides"	0.674031615257263	"Fatty Acyls"	0.644484996795654	"Lipids and lipid-like molecules"	0.813320577144623	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1950	1950
"1806_mapp_batch_00111_sirius_1951"	"C15H21NO7"	"[M + H]+"	"C15H21NO7"	"Amino acids and Peptides"	0.966082036495209	"Amino acid glycosides"	0.665273427963257	"Cyanogenic glycosides"	0.236952245235443	"Hexoses"	0.911611318588257	"Monosaccharides"	0.976010799407959	"Carbohydrates and carbohydrate conjugates"	0.996378600597382	"Organooxygen compounds"	0.999998331069946	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Alcohols and polyols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Cyclitols and derivatives; Cinnamic acid esters; Enoate esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1951	1951
"1807_mapp_batch_00111_sirius_1953"	"C22H28O14"	"[M + H]+"	"C22H28O14"	"Shikimates and Phenylpropanoids"	0.986954748630524	"Phenylpropanoids (C6-C3)"	0.95973414182663	"Cinnamic acids and derivatives"	0.932498872280121	"Quinic acids and derivatives"	0.766357123851776	"Cyclic alcohols and derivatives"	0.391101151704788	"Alcohols and polyols"	0.999943256378174	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	1953	1953
"1809_mapp_batch_00111_sirius_1955"	"C10H12"	"[M + H]+"	"C10H12"	"Terpenoids"	0.956340432167053	"Monoterpenoids"	0.833748340606689	"Menthane monoterpenoids"	0.298625260591507	"Monocyclic monoterpenoids"	0.144414633512497	"Monocyclic monoterpenoids"	0.144414633512497	"Monoterpenoids"	0.132612809538841	"Prenol lipids"	0.453071445226669	"Lipids and lipid-like molecules"	0.180913746356964	"Organic compounds; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities"	1955	1955
"1810_mapp_batch_00111_sirius_1956"	"C22H33NO7"	"[M - H2O + H]+"	"C22H31NO6"	"Polyketides"	0.809093534946442	"Linear polyketides"	0.927810370922089	"Open-chain polyketides"	0.917713224887848	"Amino acids and derivatives"	0.52069228887558	"Amino acids and derivatives"	0.52069228887558	"Amino acids, peptides, and analogues"	0.532412469387054	"Carboxylic acids and derivatives"	0.966236889362335	"Organic acids and derivatives"	0.997740983963013	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1956	1956
"1811_mapp_batch_00111_sirius_1957"	"C25H35N5O6"	"[M + H]+"	"C25H35N5O6"	"Alkaloids"	0.62283980846405	"Small peptides"	0.287945568561554	"Dipeptides"	0.242362380027771	"Alpha amino acids and derivatives"	0.502377092838287	"Amino acids and derivatives"	0.653718650341034	"Amino acids, peptides, and analogues"	0.672373652458191	"Carboxylic acids and derivatives"	0.928255498409271	"Organic acids and derivatives"	0.991134643554688	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Carboximidamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1957	1957
"1812_mapp_batch_00111_sirius_1958"	"C31H40O11"	"[M + Na]+"	"C31H40O11"	"Terpenoids"	0.80494213104248	"Diterpenoids"	0.621897339820862	"Colensane and Clerodane diterpenoids"	0.471899181604385	"Diterpene lactones"	0.761216700077057	"Diterpene lactones"	0.761216700077057	"Terpene lactones"	0.631971001625061	"Prenol lipids"	0.623208582401276	"Lipids and lipid-like molecules"	0.720172166824341	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Pyrans; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Terpene lactones; Diterpene lactones; Monosaccharides; Diterpenoids; Secondary alcohols; Colensane and clerodane diterpenoids; Carbonyl compounds; Oxanes; Terpene glycosides; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	1958	1958
"1813_mapp_batch_00111_sirius_1959"	"C28H46O3"	"[M + H]+"	"C28H46O3"	"Terpenoids"	0.657459676265717	"Meroterpenoids"	0.779233872890472	"Prenyl quinone meroterpenoids"	0.948171854019165	"Tocopherols"	0.36328586935997	"Vitamin E compounds"	0.291745692491531	"Quinone and hydroquinone lipids"	0.334345132112503	"Prenol lipids"	0.569056630134583	"Lipids and lipid-like molecules"	0.764026582241058	"Organic compounds; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Phenols; Ethers; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	1959	1959
"1814_mapp_batch_00111_sirius_1963"	"C15H21NO9"	"[M + H]+"	"C15H21NO9"	"Amino acids and Peptides"	0.989189267158508	"Amino acid glycosides"	0.993846952915192	"Cyanogenic glycosides"	0.993746757507324	"Hexoses"	0.981189966201782	"Monosaccharides"	0.995892643928528	"Carbohydrates and carbohydrate conjugates"	0.999912738800049	"Organooxygen compounds"	0.999999403953552	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyclitols and derivatives; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1963	1963
"1815_mapp_batch_00111_sirius_1965"	"C20H39NO8"	"[M - H2O + H]+"	"C20H37NO7"	"Fatty acids"	0.260617226362228	"Macrolides"	0.0682664811611176	"Open-chain polyketides"	0.131694063544273	"Cyclohexanols"	0.639895796775818	"Secondary alcohols"	0.990798830986023	"Alcohols and polyols"	0.990181624889374	"Organooxygen compounds"	0.99999988079071	"Organic oxygen compounds"	1	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Amines; Primary amines; Alkanolamines; Cyclohexanols; Aminosaccharides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1965	1965
"1817_mapp_batch_00111_sirius_1968"	"C22H32O10"	"[M + Na]+"	"C22H32O10"	"Terpenoids"	0.706443250179291	"Sesquiterpenoids"	0.50390750169754	"Picrotoxane sesquiterpenoids"	0.188544854521751	"Terpene glycosides"	0.731115818023682	NA	NA	"Terpene glycosides"	0.731115818023682	"Prenol lipids"	0.829617023468018	"Lipids and lipid-like molecules"	0.856594860553741	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Terpene lactones; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	1968	1968
"1818_mapp_batch_00111_sirius_1969"	"C30H52O2"	"[M - H2O + H]+"	"C30H50O"	"Terpenoids"	0.997876524925232	"Triterpenoids"	0.999812424182892	"Oleanane triterpenoids"	0.10968192666769	"Triterpenoids"	0.982903063297272	NA	NA	"Triterpenoids"	0.982903063297272	"Prenol lipids"	0.982235193252564	"Lipids and lipid-like molecules"	0.939488351345062	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	1969	1969
"1821_mapp_batch_00111_sirius_1972"	"C17H24O8"	"[M + Na]+"	"C17H24O8"	"Shikimates and Phenylpropanoids"	0.291560858488083	"Phenylethanoids (C6-C2)"	0.180987939238548	"Phenylethanoids"	0.282572716474533	"Alkyl glycosides"	0.705655038356781	"Alkyl glycosides"	0.705655038356781	"Fatty acyl glycosides"	0.778266549110413	"Fatty Acyls"	0.853519558906555	"Lipids and lipid-like molecules"	0.708397090435028	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cyclic ketones; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities"	1972	1972
"1822_mapp_batch_00111_sirius_1973"	"C10H10O4"	"[M - H2O + H]+"	"C10H8O3"	"Shikimates and Phenylpropanoids"	0.998252332210541	"Phenylpropanoids (C6-C3)"	0.999300360679626	"Cinnamic acids and derivatives"	0.999705851078033	"Coumaric acids and derivatives"	0.987630546092987	"Coumaric acids and derivatives"	0.987630546092987	"Hydroxycinnamic acids and derivatives"	0.994430363178253	"Cinnamic acids and derivatives"	0.964886009693146	"Phenylpropanoids and polyketides"	0.990619897842407	"Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	1973	1973
"1823_mapp_batch_00111_sirius_1974"	"C33H47NO11"	"[M + H]+"	"C33H47NO11"	"Polyketides"	0.876988053321838	"Macrolides"	0.550779342651367	"Macrolide lactones"	0.188339591026306	"Amino acids and derivatives"	0.788500726222992	"Amino acids and derivatives"	0.788500726222992	"Amino acids, peptides, and analogues"	0.800036489963531	"Carboxylic acids and derivatives"	0.962181150913238	"Organic acids and derivatives"	0.991486668586731	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Ketones; Alcohols and polyols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Polyols; Benzenoids; Amines; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1974	1974
"1824_mapp_batch_00111_sirius_1975"	"C14H24O7"	"[M + Na]+"	"C14H24O7"	"Fatty acids"	0.598881900310516	"Fatty acyl glycosides"	0.589407205581665	"Fatty acyl glycosides of mono- and disaccharides"	0.619200825691223	"Hexoses"	0.747429192066193	"Monosaccharides"	0.946629226207733	"Carbohydrates and carbohydrate conjugates"	0.977023303508758	"Organooxygen compounds"	0.999996542930603	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	1975	1975
