"smiles_sirius"	"confidenceRank_sirius"	"structurePerIdRank_sirius"	"formulaRank_sirius"	"#adducts_sirius"	"#predictedFPs_sirius"	"ConfidenceScore_sirius"	"CSI:FingerIDScore_sirius"	"ZodiacScore_sirius"	"SiriusScore_sirius"	"molecularFormula_sirius"	"adduct_sirius"	"InChIkey2D_sirius"	"InChI_sirius"	"name_sirius"	"xlogp_sirius"	"pubchemids_sirius"	"links_sirius"	"dbflags_sirius"	"ionMass_sirius"	"retentionTimeInSeconds_sirius"	"id_sirius"	"featureId_sirius"	"chebiid_sirius"	"chebiasciiname_sirius"	"searchscore_sirius"	"entitystar_sirius"	"feature_id"
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O"	197	1	1	2	2	"0.6388591670832584"	-1.17782252538732	0.979396984924623	35.1396251067182	"C27H30O14"	"[M + H]+"	"PUPKKEQDLNREIM"	"InChI=1S/C27H30O14/c1-9-17(30)20(33)22(35)26(37-9)39-13-7-14(29)16-15(8-13)40-24(11-3-5-12(28)6-4-11)25(19(16)32)41-27-23(36)21(34)18(31)10(2)38-27/h3-10,17-18,20-23,26-31,33-36H,1-2H3"	"Lespedin"	-0.100000001	"5323562;5486199;12305415;12305416;12305419;11972389;10438154;11444588;21159160;25235674;44258935;54209014;54209015;56845207;97032053;97032054;97032055;97032056;118705169;124871711;124871712;124871713;124871714;131707674;133564710;138107340"	"HMDB:(37438);SuperNatural:(SN00036276 SN00161367 SN00390210 SN00301746 SN00364504 SN00383111 SN00143655 SN00232080 SN00178052 SN00288937 SN00351398);ZINC bio:(ZINC04216676 ZINC85340579 ZINC85340583 ZINC85340587 ZINC85340592);additional;MeSH:(5486199 12305415 12305416 12305419 21159160 44258935 118705169);Plantcyc:(CPD1F-462);PubMed;NORMAN:(NS00018345);COCONUT:(CNP0219489 CNP0306250);KNApSAcK:(5189);Natural Products:(UNPD87293 UNPD162411 UNPD209727 UNPD80317 UNPD2697 UNPD30002 UNPD50013 UNPD163863 UNPD120767 UNPD185888);PubChem:(5323562 5486199 12305415 12305416 12305419 11972389 10438154 11444588 21159160 25235674 44258935 54209014 54209015 56845207 97032053 97032054 97032055 97032056 118705169 124871711 124871712 124871713 124871714 131707674 133564710 138107340);CHEBI:(68883);PubChem class - bio and metabolites;KEGG:(C16981);PubChem class - safety and toxic;Training Set;Biocyc:(CPD1F-462)"	88009086	579.171081542969	188.970264	"1417_mapp_batch_00111_sirius_1547"	1547	NA	NA	NA	NA	1547
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O"	439	1	1	1	1	"0.4595886291704593"	-2.05177872606645	1	18.9008048643573	"C27H30O14"	"[M + Na]+"	"PUPKKEQDLNREIM"	"InChI=1S/C27H30O14/c1-9-17(30)20(33)22(35)26(37-9)39-13-7-14(29)16-15(8-13)40-24(11-3-5-12(28)6-4-11)25(19(16)32)41-27-23(36)21(34)18(31)10(2)38-27/h3-10,17-18,20-23,26-31,33-36H,1-2H3"	"Lespedin"	-0.100000001	"5323562;5486199;12305415;12305416;12305419;11972389;10438154;11444588;21159160;25235674;44258935;54209014;54209015;56845207;97032053;97032054;97032055;97032056;118705169;124871711;124871712;124871713;124871714;131707674;133564710;138107340"	"HMDB:(37438);SuperNatural:(SN00036276 SN00161367 SN00390210 SN00301746 SN00364504 SN00383111 SN00143655 SN00232080 SN00178052 SN00288937 SN00351398);ZINC bio:(ZINC04216676 ZINC85340579 ZINC85340583 ZINC85340587 ZINC85340592);additional;MeSH:(5486199 12305415 12305416 12305419 21159160 44258935 118705169);Plantcyc:(CPD1F-462);PubMed;NORMAN:(NS00018345);COCONUT:(CNP0219489 CNP0306250);KNApSAcK:(5189);Natural Products:(UNPD87293 UNPD162411 UNPD209727 UNPD80317 UNPD2697 UNPD30002 UNPD50013 UNPD163863 UNPD120767 UNPD185888);PubChem:(5323562 5486199 12305415 12305416 12305419 11972389 10438154 11444588 21159160 25235674 44258935 54209014 54209015 56845207 97032053 97032054 97032055 97032056 118705169 124871711 124871712 124871713 124871714 131707674 133564710 138107340);CHEBI:(68883);PubChem class - bio and metabolites;KEGG:(C16981);PubChem class - safety and toxic;Training Set;Biocyc:(CPD1F-462)"	88009086	601.151397705078	189.44151	"1461_mapp_batch_00111_sirius_1591"	1591	NA	NA	NA	NA	1591
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)O)OC(=O)C=CC5=CC=C(C=C5)O)C6=CC=C(C=C6)O)O)O)O)O"	1124	1	1	1	1	"0.26123870083426565"	-67.4140234511032	1	13.4481815338549	"C36H36O16"	"[M + Na]+"	"FEEQRZQQJIFQAL"	"InChI=1S/C36H36O16/c1-15-26(41)29(44)31(46)35(47-15)49-21-13-22(39)25-23(14-21)50-32(18-6-10-20(38)11-7-18)33(28(25)43)52-36-34(30(45)27(42)16(2)48-36)51-24(40)12-5-17-3-8-19(37)9-4-17/h3-16,26-27,29-31,34-39,41-42,44-46H,1-2H3"	"Kaempferol 3-(2''''-p-coumaryl-rhamnoside)-7-rhamnoside"	2.20000005	"44258972"	"PubChem:(44258972);KNApSAcK:(5897)"	18	747.189270019531	261.792654	"1557_mapp_batch_00111_sirius_1687"	1687	NA	NA	NA	NA	1687
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)OC(=O)C=CC5=CC=C(C=C5)O)O)C6=CC=C(C=C6)O)O)O)O)O"	992	1	1	2	2	"0.28905267469358237"	-73.1300668734079	0.998994974874372	33.7658581472588	"C36H36O16"	"[M + H]+"	"INUQZZXXLYPXAS"	"InChI=1S/C36H36O16/c1-15-26(41)29(44)30(45)35(47-15)49-21-13-22(39)25-23(14-21)50-32(18-6-10-20(38)11-7-18)34(28(25)43)52-36-31(46)33(27(42)16(2)48-36)51-24(40)12-5-17-3-8-19(37)9-4-17/h3-16,26-27,29-31,33,35-39,41-42,44-46H,1-2H3"	"Kaempferol 3-(3''''-p-coumaroylrhamnoside)-7-rhamnoside"	2.20000005	"44259027"	"PubChem:(44259027);COCONUT:(CNP0359066)"	2097154	725.207397460938	261.792654	"1429_mapp_batch_00111_sirius_1559"	1559	NA	NA	NA	NA	1559
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)OC(=O)C=CC5=CC=C(C=C5)O)O)C6=CC=C(C=C6)O)O)O)O)O"	803	1	1	2	2	"0.3325290656658419"	-75.9688591230526	0.985929648241206	12.1063776240411	"C36H36O16"	"[M + H]+"	"INUQZZXXLYPXAS"	"InChI=1S/C36H36O16/c1-15-26(41)29(44)30(45)35(47-15)49-21-13-22(39)25-23(14-21)50-32(18-6-10-20(38)11-7-18)34(28(25)43)52-36-31(46)33(27(42)16(2)48-36)51-24(40)12-5-17-3-8-19(37)9-4-17/h3-16,26-27,29-31,33,35-39,41-42,44-46H,1-2H3"	"Kaempferol 3-(3''''-p-coumaroylrhamnoside)-7-rhamnoside"	2.20000005	"44259027"	"PubChem:(44259027);COCONUT:(CNP0359066)"	2097154	725.207370758057	261.403338	"1613_mapp_batch_00111_sirius_1745"	1745	NA	NA	NA	NA	1745
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)OC(=O)C)O)O)C5=CC=C(C=C5)O)O)O)O)O"	804	1	1	2	3	"0.3321161893945153"	-31.6273262051892	0.896482412060302	52.2714777453228	"C29H32O15"	"[M + H]+"	"BNUCXCGZTSEDGK"	"InChI=1S/C29H32O15/c1-10-19(33)21(35)23(37)28(39-10)42-15-8-16(32)18-17(9-15)43-26(13-4-6-14(31)7-5-13)27(20(18)34)44-29-24(38)22(36)25(11(2)40-29)41-12(3)30/h4-11,19,21-25,28-29,31-33,35-38H,1-3H3"	"Sutchuenoside A"	0.5	"10371677;44258971"	"COCONUT:(CNP0193844 CNP0276062);KNApSAcK:(5896);Natural Products:(UNPD119537 UNPD120871);PubChem:(10371677 44258971);SuperNatural:(SN00344280 SN00040240);ZINC bio:(ZINC67910911);Training Set"	3203090	621.181457519531	223.461048	"1604_mapp_batch_00111_sirius_1736"	1736	NA	NA	NA	NA	1736
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)OC5C(C(C(C(O5)CO)O)O)O)O)C6=CC=C(C=C6)O)O)O)O)O"	1797	1	1	2	2	"0.15746506136977"	-13.7636990706935	1	73.7563455236739	"C33H40O20"	"[M + H]+"	"KJVPFRSUACPKED"	"InChI=1S/C33H40O20/c1-10-19(38)23(42)25(44)31(47-10)48-13-6-14(37)18-15(7-13)49-28(11-2-4-12(36)5-3-11)30(22(18)41)53-33-27(46)29(21(40)17(9-35)51-33)52-32-26(45)24(43)20(39)16(8-34)50-32/h2-7,10,16-17,19-21,23-27,29,31-40,42-46H,8-9H2,1H3"	"Kaempferol 3-laminaribioside-7-rhamnoside"	-2.20000005	"44258832"	"COCONUT:(CNP0291228);KNApSAcK:(5232);Natural Products:(UNPD160608);PubChem:(44258832);SuperNatural:(SN00245387)"	3178514	757.218505859375	167.301282	"1587_mapp_batch_00111_sirius_1717"	1717	NA	NA	NA	NA	1717
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)COC(=O)C)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O"	1201	1	1	2	2	"0.24499090686440808"	-78.1272810451573	1	94.8071334753748	"C29H32O17"	"[M + H]+"	"QBFLREGYLMFMCL"	"InChI=1S/C29H32O17/c1-9-19(34)22(37)24(39)28(42-9)43-12-6-15(33)18-16(7-12)44-26(11-3-4-13(31)14(32)5-11)27(21(18)36)46-29-25(40)23(38)20(35)17(45-29)8-41-10(2)30/h3-7,9,17,19-20,22-25,28-29,31-35,37-40H,8H2,1-2H3"	"Quercetin 3-(6''''-acetylgalactoside)-7-rhamnoside"	-0.899999976	"14353459;44259130;102470786"	"COCONUT:(CNP0115755);HMDB:(39374);KNApSAcK:(5981);Natural Products:(UNPD24175 UNPD23765);PubChem:(14353459 44259130 102470786);SuperNatural:(SN00235584);PubChem class - bio and metabolites"	19955738	653.171447753906	223.188036	"1453_mapp_batch_00111_sirius_1583"	1583	NA	NA	NA	NA	1583
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)COC(=O)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O"	1989	1	1	2	2	"0.13123035674898997"	-54.8683953903431	1	75.9960257672198	"C29H32O16"	"[M + H]+"	"GMYLPJSOUAYAGD"	"InChI=1S/C29H32O16/c1-10-19(33)22(36)24(38)28(41-10)42-14-7-15(32)18-16(8-14)43-26(12-3-5-13(31)6-4-12)27(21(18)35)45-29-25(39)23(37)20(34)17(44-29)9-40-11(2)30/h3-8,10,17,19-20,22-25,28-29,31-34,36-39H,9H2,1-2H3"	"Kaempferol 3-(6''''-acetylglucoside)-7-rhamnoside"	-0.600000024	"14353454;44258769;44258882;91895352;102157736"	"COCONUT:(CNP0152538);HMDB:(40539);KNApSAcK:(5888);Natural Products:(UNPD72755 UNPD179177 UNPD183785);PubChem:(14353454 44258769 44258882 91895352 102157736);SuperNatural:(SN00314236 SN00374357 SN00244737);PubChem class - bio and metabolites"	19955738	637.174598693848	237.993762	"2181_mapp_batch_00111_sirius_2387"	2387	"CHEBI:192046"	"Kaempferol 3-(6''-acetylgalactoside) 7-rhamnoside"	"2.53"	"2"	2387
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)COC(=O)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O"	2000	1	1	2	2	"0.1299563051387555"	-55.3750226122001	1	85.2791043446075	"C29H32O16"	"[M + H]+"	"GMYLPJSOUAYAGD"	"InChI=1S/C29H32O16/c1-10-19(33)22(36)24(38)28(41-10)42-14-7-15(32)18-16(8-14)43-26(12-3-5-13(31)6-4-12)27(21(18)35)45-29-25(39)23(37)20(34)17(44-29)9-40-11(2)30/h3-8,10,17,19-20,22-25,28-29,31-34,36-39H,9H2,1-2H3"	"Kaempferol 3-(6''''-acetylglucoside)-7-rhamnoside"	-0.600000024	"14353454;44258769;44258882;91895352;102157736"	"COCONUT:(CNP0152538);HMDB:(40539);KNApSAcK:(5888);Natural Products:(UNPD72755 UNPD179177 UNPD183785);PubChem:(14353454 44258769 44258882 91895352 102157736);SuperNatural:(SN00314236 SN00374357 SN00244737);PubChem class - bio and metabolites"	19955738	637.1767578125	238.54593	"1437_mapp_batch_00111_sirius_1567"	1567	"CHEBI:192046"	"Kaempferol 3-(6''-acetylgalactoside) 7-rhamnoside"	"2.53"	"2"	1567
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(CO4)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O"	1973	1	1	2	2	"0.13332667030500386"	-33.7476538341362	1	19.6528378612946	"C26H28O15"	"[M + H]+"	"LKCWNKWQDHJLCT"	"InChI=1S/C26H28O15/c1-8-17(31)20(34)22(36)26(38-8)39-10-5-13(29)16-15(6-10)40-23(9-2-3-11(27)12(28)4-9)24(19(16)33)41-25-21(35)18(32)14(30)7-37-25/h2-6,8,14,17-18,20-22,25-32,34-36H,7H2,1H3"	"Quercetin 3-xyloside-7-rhamnoside"	-0.899999976	"44259241;101423607;139291718"	"COCONUT:(CNP0244619);KNApSAcK:(5422);Natural Products:(UNPD140465);PubChem:(44259241 101423607 139291718);SuperNatural:(SN00385004)"	3178514	581.150390625	167.301282	"1576_mapp_batch_00111_sirius_1706"	1706	NA	NA	NA	NA	1706
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(CO4)O)O)O)C5=CC=C(C=C5)O)O)O)O)O"	1150	1	1	1	1	"0.255476807516099"	-16.3378967170876	1	27.1441816706713	"C26H28O14"	"[M + Na]+"	"DQBVFTJNUYZVQL"	"InChI=1S/C26H28O14/c1-9-17(30)20(33)22(35)26(37-9)38-12-6-13(28)16-15(7-12)39-23(10-2-4-11(27)5-3-10)24(19(16)32)40-25-21(34)18(31)14(29)8-36-25/h2-7,9,14,17-18,20-22,25-31,33-35H,8H2,1H3"	"Lepidoside"	-0.5	"14334872;44258931;57401109;56776228;93472723;93472725;93472726;93472727;101538860;124870836;124870837;124870838;124870839;132524451"	"COCONUT:(CNP0329072);KNApSAcK:(5176);Natural Products:(UNPD24254 UNPD6922 UNPD102801 UNPD111984);PubChem:(14334872 44258931 57401109 56776228 93472723 93472725 93472726 93472727 101538860 124870836 124870837 124870838 124870839 132524451);SuperNatural:(SN00038576 SN00245318 SN00038578 SN00038577 SN00040238 SN00038575);CHEBI:(68878 139465);ZINC bio:(ZINC38139524 ZINC38139526 ZINC38139528 ZINC38139530 ZINC67910907);additional;Training Set;PubMed"	3727474	587.136535644531	187.631772	"1436_mapp_batch_00111_sirius_1566"	1566	"CHEBI:139465"	"5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-3-(pentopyranosyloxy)-4H-chromen-7-yl 6-deoxyhexopyranoside"	"1.99"	"2"	1566
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(O4)CO)O)O)C5=CC=C(C=C5)O)O)O)O)O"	270	1	1	2	2	"0.5628983680769781"	-6.54837361835759	1	33.9684826021616	"C26H28O14"	"[M + H]+"	"JIGYKOJSDSJFFW"	"InChI=1S/C26H28O14/c1-9-17(30)20(33)22(35)25(36-9)37-12-6-13(29)16-14(7-12)38-23(10-2-4-11(28)5-3-10)24(19(16)32)40-26-21(34)18(31)15(8-27)39-26/h2-7,9,15,17-18,20-22,25-31,33-35H,8H2,1H3"	"Kaempferol 3-alpha-L-arabinofuranoside-7-rhamnoside"	0	"5491390;60208850;71326956;71421372;139031088"	"COCONUT:(CNP0338431);KNApSAcK:(5174);Natural Products:(UNPD6508 UNPD53314 UNPD20986);PubChem:(5491390 60208850 71326956 71421372 139031088);SuperNatural:(SN00345542 SN00347861 SN00042331 SN00340239);ZINC bio:(ZINC77257322);Training Set"	3203090	565.155487060547	188.298894	"1416_mapp_batch_00111_sirius_1546"	1546	NA	NA	NA	NA	1546
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(O4)CO)O)O)C5=CC=C(C=C5)O)O)O)O)O"	286	1	1	2	2	"0.5450753795033231"	-6.86903286284701	1	26.1333252381302	"C26H28O14"	"[M + H]+"	"JIGYKOJSDSJFFW"	"InChI=1S/C26H28O14/c1-9-17(30)20(33)22(35)25(36-9)37-12-6-13(29)16-14(7-12)38-23(10-2-4-11(28)5-3-10)24(19(16)32)40-26-21(34)18(31)15(8-27)39-26/h2-7,9,15,17-18,20-22,25-31,33-35H,8H2,1H3"	"Kaempferol 3-alpha-L-arabinofuranoside-7-rhamnoside"	0	"5491390;60208850;71326956;71421372;139031088"	"COCONUT:(CNP0338431);KNApSAcK:(5174);Natural Products:(UNPD6508 UNPD53314 UNPD20986);PubChem:(5491390 60208850 71326956 71421372 139031088);SuperNatural:(SN00345542 SN00347861 SN00042331 SN00340239);ZINC bio:(ZINC77257322);Training Set"	3203090	565.155476074219	188.298894	"3453_mapp_batch_00111_sirius_4054"	4054	NA	NA	NA	NA	4054
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(O4)CO)O)O)C5=CC=C(C=C5)O)O)O)O)O"	1070	1	1	1	1	"0.273100299297179"	-14.5780935847964	1	14.3060030517116	"C26H28O14"	"[M + Na]+"	"JIGYKOJSDSJFFW"	"InChI=1S/C26H28O14/c1-9-17(30)20(33)22(35)25(36-9)37-12-6-13(29)16-14(7-12)38-23(10-2-4-11(28)5-3-10)24(19(16)32)40-26-21(34)18(31)15(8-27)39-26/h2-7,9,15,17-18,20-22,25-31,33-35H,8H2,1H3"	"Kaempferol 3-alpha-L-arabinofuranoside-7-rhamnoside"	0	"5491390;60208850;71326956;71421372;139031088"	"COCONUT:(CNP0338431);KNApSAcK:(5174);Natural Products:(UNPD6508 UNPD53314 UNPD20986);PubChem:(5491390 60208850 71326956 71421372 139031088);SuperNatural:(SN00345542 SN00347861 SN00042331 SN00340239);ZINC bio:(ZINC77257322);Training Set"	3203090	587.135948181152	187.631772	"3413_mapp_batch_00111_sirius_3956"	3956	NA	NA	NA	NA	3956
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(O4)CO)O)OC5C(C(C(C(O5)CO)O)O)O)C6=CC=C(C=C6)O)O)O)O)O"	1036	1	1	2	4	"0.2797588434139273"	-46.0352108870769	0.985929648241206	42.9227887468077	"C32H38O19"	"[M + H]+"	"ZQPLPUIKBUWPNG"	"InChI=1S/C32H38O19/c1-10-19(37)23(41)25(43)30(45-10)46-13-6-14(36)18-15(7-13)47-27(11-2-4-12(35)5-3-11)28(22(18)40)50-32-29(21(39)17(9-34)49-32)51-31-26(44)24(42)20(38)16(8-33)48-31/h2-7,10,16-17,19-21,23-26,29-39,41-44H,8-9H2,1H3"	"null"	-1.60000002	"102312098"	"COCONUT:(CNP0247802);Natural Products:(UNPD214710);PubChem:(102312098)"	2129922	727.208129882812	177.294726	"3235_mapp_batch_00111_sirius_3690"	3690	NA	NA	NA	NA	3690
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(C(C3=O)O)C4=CC(=C(C=C4)O)O)O)O)O)O"	1168	1	1	1	1	"0.25147644798735536"	-101.133019280064	1	18.6864032193657	"C21H22O11"	"[M - H2O + H]+"	"HNGAZJABJOAMSW"	"InChI=1S/C21H22O11/c1-7-15(25)17(27)19(29)21(30-7)31-9-5-12(24)14-13(6-9)32-20(18(28)16(14)26)8-2-3-10(22)11(23)4-8/h2-7,15,17-25,27-29H,1H3"	"2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3-dihydrochromen-4-one"	0.200000003	"5070785;24721355;56589557;102465697;125181600;137321133"	"COCONUT:(CNP0288944);KNApSAcK:(8710);Natural Products:(UNPD171101);PubChem:(5070785 24721355 56589557 102465697 125181600 137321133);SuperNatural:(SN00161757 SN00240255)"	3178514	433.113174438477	179.829822	"1459_mapp_batch_00111_sirius_1589"	1589	NA	NA	NA	NA	1589
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(C(C3=O)O)C4=CC(=C(C=C4)O)O)O)O)O)O"	1240	1	1	1	1	"0.23688379518112135"	-97.3048589725953	1	21.4930655578572	"C21H22O11"	"[M - H2O + H]+"	"HNGAZJABJOAMSW"	"InChI=1S/C21H22O11/c1-7-15(25)17(27)19(29)21(30-7)31-9-5-12(24)14-13(6-9)32-20(18(28)16(14)26)8-2-3-10(22)11(23)4-8/h2-7,15,17-25,27-29H,1H3"	"2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3-dihydrochromen-4-one"	0.200000003	"5070785;24721355;56589557;102465697;125181600;137321133"	"COCONUT:(CNP0288944);KNApSAcK:(8710);Natural Products:(UNPD171101);PubChem:(5070785 24721355 56589557 102465697 125181600 137321133);SuperNatural:(SN00161757 SN00240255)"	3178514	433.112701416016	188.298894	"1419_mapp_batch_00111_sirius_1549"	1549	NA	NA	NA	NA	1549
"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(C(C3=O)O)C4=CC(=C(C=C4)O)O)O)O)O)O"	1114	1	1	1	1	"0.26217598584077084"	-99.8964224810764	1	23.4259342041244	"C21H22O11"	"[M - H2O + H]+"	"HNGAZJABJOAMSW"	"InChI=1S/C21H22O11/c1-7-15(25)17(27)19(29)21(30-7)31-9-5-12(24)14-13(6-9)32-20(18(28)16(14)26)8-2-3-10(22)11(23)4-8/h2-7,15,17-25,27-29H,1H3"	"2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3-dihydrochromen-4-one"	0.200000003	"5070785;24721355;56589557;102465697;125181600;137321133"	"COCONUT:(CNP0288944);KNApSAcK:(8710);Natural Products:(UNPD171101);PubChem:(5070785 24721355 56589557 102465697 125181600 137321133);SuperNatural:(SN00161757 SN00240255)"	3178514	433.113342285156	247.201752	"1432_mapp_batch_00111_sirius_1562"	1562	NA	NA	NA	NA	1562
"CC1C(C(C(C(O1)OC2=CC(=CC(=C2C(=O)CCC3=CC=C(C=C3)O)O)O)O)O)O"	181	1	1	2	2	"0.6637415838420847"	-23.1320179994847	1	42.9674400300846	"C21H24O9"	"[M + H]+"	"GLLUYNRFPAMGQR"	"InChI=1S/C21H24O9/c1-10-18(26)19(27)20(28)21(29-10)30-16-9-13(23)8-15(25)17(16)14(24)7-4-11-2-5-12(22)6-3-11/h2-3,5-6,8-10,18-23,25-28H,4,7H2,1H3"	"Glycyphyllin"	1.29999995	"442412;3512636;11968519;21550349;42607693;101614381;101614382"	"COCONUT:(CNP0263450);KNApSAcK:(967);Natural Products:(UNPD81739 UNPD149909 UNPD85382);PubChem:(442412 3512636 11968519 21550349 42607693 101614381 101614382);SuperNatural:(SN00157138 SN00294182 SN00309615);CHEBI:(27400);KEGG:(C09754);PubMed"	3178866	421.148956298828	247.402566	"519_mapp_batch_00111_sirius_532"	532	NA	NA	NA	NA	532
"CC1C(C(C(C(O1)OC2=CC=C(C=C2)CC(=O)N)O)OC3C(C(C(C(O3)CO)O)O)O)O"	1584	1	1	2	2	"0.1860965533866786"	-189.60745879874	1	73.0967527399012	"C20H29NO11"	"[M + H]+"	"FFFJTYFSJLXDJC"	"InChI=1S/C20H29NO11/c1-8-13(24)18(32-19-16(27)15(26)14(25)11(7-22)31-19)17(28)20(29-8)30-10-4-2-9(3-5-10)6-12(21)23/h2-5,8,11,13-20,22,24-28H,6-7H2,1H3,(H2,21,23)"	"null"	-2.04608107	"101794624"	"MeSH:(101794624);PubChem:(101794624);PubMed"	70	460.180755615234	246.261684	"2163_mapp_batch_00111_sirius_2368"	2368	NA	NA	NA	NA	2368
"CC1C(C(C(C(O1)OC2=CC=C(C=C2)CC(=O)N)O)OC3C(C(C(C(O3)CO)O)O)O)O"	1059	1	1	2	2	"0.27524194324629"	-159.697508273991	1	81.833776512878	"C20H29NO11"	"[M + H]+"	"FFFJTYFSJLXDJC"	"InChI=1S/C20H29NO11/c1-8-13(24)18(32-19-16(27)15(26)14(25)11(7-22)31-19)17(28)20(29-8)30-10-4-2-9(3-5-10)6-12(21)23/h2-5,8,11,13-20,22,24-28H,6-7H2,1H3,(H2,21,23)"	"null"	-2.04608107	"101794624"	"MeSH:(101794624);PubChem:(101794624);PubMed"	70	460.180099487305	193.139274	"2086_mapp_batch_00111_sirius_2283"	2283	NA	NA	NA	NA	2283
"CC1C(C(C(C(O1)OC2C(C(C(OC2OC)C)O)O)O)O)O"	2449	1	1	1	1	"0.06502677574995482"	-97.4292188192639	1	19.5399194534806	"C13H24O9"	"[M + Na]+"	"ZHMJCBWTPCDXFY"	"InChI=1S/C13H24O9/c1-4-6(14)8(16)10(18)12(20-4)22-11-9(17)7(15)5(2)21-13(11)19-3/h4-18H,1-3H3"	"(2R,3R,4R,5R,6S)-2-[(2R,3R,4R,5R,6S)-4,5-dihydroxy-2-methoxy-6-methyloxan-3-yl]oxy-6-methyloxane-3,4,5-triol"	-2.5999999	"13989835;13989841;54547403;57338422;57338423;67329001;68979094;68253465;71268059;101576759;101576760;101643640;100927790;100927792;132493098"	"COCONUT:(CNP0294846);Natural Products:(UNPD75011);PubChem:(13989835 13989841 54547403 57338422 57338423 67329001 68979094 68253465 71268059 101576759 101576760 101643640 100927790 100927792 132493098);SuperNatural:(SN00239547);MeSH:(54547403);PubMed"	3178566	347.131469726562	144.482694	"3161_mapp_batch_00111_sirius_3616"	3616	NA	NA	NA	NA	3616
"CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(NC=C3)C(=O)C)C)OC4C(C(C(C(O4)C)O)OC5C(C(C(C(O5)C)O)OC6C(C(C(O6)CO)O)O)O)O)O)O)O)O"	2682	1	1	1	1	"N/A"	-570.700294022866	0.999497487437186	39.2566188061548	"C35H55NO22"	"[M + K]+"	"ZIHKUBFFYJAQIU"	"InChI=1S/C35H55NO22/c1-9(38)16-14(6-7-36-16)53-35-30(58-31-23(45)21(43)17(39)10(2)49-31)24(46)27(13(5)52-35)55-33-25(47)29(19(41)11(3)50-33)57-34-26(48)28(18(40)12(4)51-34)56-32-22(44)20(42)15(8-37)54-32/h6-7,10-13,15,17-37,39-48H,8H2,1-5H3"	"Astebatherioside A"	-5.19999981	"71568186"	"COCONUT:(CNP0364543);Natural Products:(UNPD229621);PubChem:(71568186);PubMed"	2129986	880.286804199219	317.500902	"3326_mapp_batch_00111_sirius_3838"	3838	NA	NA	NA	NA	3838
