row ID,row m/z,row retention time,202404241731_EB_QC_00.mzML Peak area,202404241731_EB_QC_01.mzML Peak area,202404241731_EB_QC_02.mzML Peak area,202404241731_EB_QC_03.mzML Peak area,202404241731_EB_QC_04.mzML Peak area,202404241731_EB_QC_with_worm_00.mzML Peak area,202404241731_EB_QC_with_worm_01.mzML Peak area,202404241731_EB_QC_with_worm_02.mzML Peak area,202404241731_EB_QC_with_worm_03.mzML Peak area,202404241731_EB_QC_with_worm_04.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,202404241731_EB_tp24_000006_01_01.mzML Peak area,202404241731_EB_tp24_000011_01_01.mzML Peak area,202404241731_EB_tp24_000012_01_01.mzML Peak area,202404241731_EB_tp24_000013_01_01.mzML Peak area,202404241731_EB_tp24_000014_01_01.mzML Peak area,202404241731_EB_tp24_000015_01_01.mzML Peak area,202404241731_EB_tp24_000016_01_01.mzML Peak area,202404241731_EB_tp24_000017_01_01.mzML Peak area,202404241731_EB_tp24_000018_01_01.mzML Peak area,202404241731_EB_tp24_000019_01_01.mzML Peak area,202404241731_EB_tp24_000020_01_01.mzML Peak area,
1740,366.30048915387295,8.573170799999998,290830.7167527879,294556.40443417814,248746.21612717805,132116.77153774165,133404.49005573575,298261.9642077933,296383.81432464364,270990.804073945,142992.99825956998,119752.78488355746,0,0,0,0,48764.44355949864,0,0,0,1166.4262845576477,4691.524804520865,1604252.0119287434,0,0,0,0,
1741,202.12594168526786,4.660607580952382,584218.919398438,671705.7159515551,604839.0544340173,768659.0746085433,886934.1235939013,462168.072304593,599240.7115381983,601127.2547939509,845257.0118975118,812977.4838417842,0,0,0,0,64216.65497686848,660860.6540205007,267244.19305780163,452257.15570471744,3542916.5791654615,4560768.20732598,141256.9690353339,164945.71590226312,323018.9934839045,220842.2282283808,283978.49308102805,
1742,359.25879629055225,6.956790336842105,193041.39765321682,175108.19285210836,152559.11008308906,76379.2137295671,62397.735066936926,175384.98566899745,201865.5876629775,148789.0024671607,82456.1999842482,61548.80313465369,0,0,0,0,110577.21764495964,18365.4833276477,1405.5642249498164,16085.871896004732,0,0,1013354.1248873477,19524.450764576723,6897.7729394407925,6568.746525050286,11154.166906205672,
1743,339.04779161746984,2.2384226333333324,1301179.876836714,1483437.4407906898,1592106.0951231844,1643852.1602259714,1471092.7159438313,1503044.044246749,1745706.0670477066,1700773.3299665584,1393078.4105518719,1442451.358258975,0,0,0,0,5106.985201625249,1516696.2901733823,2008173.4286603387,1693352.7991759279,275864.6468684241,263430.66543879005,4666.424182290655,1679524.7054620078,2103705.8068583105,4303458.663454933,1838823.675440285,
1744,455.4564437866211,8.227861555,256946.74910060107,291834.30730827583,290219.96107717126,199207.36627568677,199522.98752841016,322407.16971293173,276114.74763977213,267020.26710542716,203968.37398277817,179934.50388378528,0,0,0,0,1301759.3411667973,72717.40137680706,120298.58097806026,77243.68641139382,199609.95737616374,177147.24345911387,1130579.0023830815,90380.76367244544,136771.31757510887,119997.76578054363,0,
1745,478.12276418585526,3.986664252631579,354652.1029033136,397332.63748171466,440393.6255484121,378832.9218964472,343502.32931990497,377663.36986033706,422172.2442162788,434557.9552992187,396737.1183522679,338200.85591105005,0,0,0,0,0,205050.63171250702,1216630.656992106,195508.64631115046,84574.33620239023,32085.842087718083,0,1059375.1939254175,194989.44202378014,1496924.9161072625,133275.52690154838,
1746,273.0868321468956,2.9379226421052635,197199.33093183927,197335.2455079529,227823.81177857867,231456.124668608,237914.91110934454,182668.75474226856,201650.2528339454,220388.50257887482,236164.63389887763,247217.5053856951,0,0,0,0,0,176720.52321297026,643987.2006825235,686137.3948196514,45912.74105943533,33564.03893680489,0,239381.36868087342,263043.3687422056,320987.66623079445,77310.89038657022,
1747,385.10625111068026,1.5503358772727276,2421451.926131135,2643367.749153936,2214673.544178384,2269204.871940336,2262249.754493618,2279110.3036842835,2215381.179500368,2251471.905486326,2432790.002561846,2277135.7814486893,382.19723329906753,0,0,833.491419314928,71710.78629168241,3042637.5338914567,204175.50149477043,114824.86798679014,1444336.6362205914,43651.404556605376,0,7622665.381261017,678977.1490555368,1.2132342606994055E7,1565235.6014507518,
1748,239.2000917135058,4.001902647368421,98315.80896931935,127871.05352305622,126820.77644896967,105382.11626766427,120607.85706267403,122402.1953426808,129030.84740242906,113024.81920243196,102870.9301953853,104220.13969350969,0,0,0,0,561.0979135319492,174393.86628178082,89839.31795786814,77524.62098081481,20520.158675671562,13508.303413274294,0,445211.9901848079,0,93609.43676195372,531180.7651151355,
1749,622.3060884021577,3.6494817047619046,4093212.8214307074,4078069.224287091,3855368.005478311,3652835.788911805,3728013.7365175937,4005202.542518517,4095736.4731896734,4345965.058287506,3708830.7783560785,3424743.6254503727,0,0,0,0,62995.590274493654,5494577.495092401,6871210.550869979,7120092.839420887,322259.54341808305,543166.7337776878,6609.388587767454,6090056.3672473505,995797.8524233922,5094228.650532342,9719845.14164106,
1750,145.14467575970818,1.2701232882352944,290612.94389607396,313235.16112369887,370918.20211726124,449765.30165293376,377107.63526329637,346450.5575085002,341598.3017933669,379650.89891322696,397747.6003362304,293588.7878943523,0,0,0,0,67874.4592060342,0,651312.6966202627,458256.7683209061,676781.5140329049,1305241.707188624,0,0,126271.49035310182,1138662.2180560778,0,
1751,146.09240905761717,0.7324414376000001,1.5606234370218528E7,1.5757216033412391E7,1.5789021908212667E7,1.5662703652667414E7,1.6159436945611063E7,1.5679240824334545E7,1.5357632735850623E7,1.5481266059645534E7,1.6441243655911604E7,1.5467976040606497E7,12781.565148729234,13432.318508488808,12558.46077705061,11808.51171810224,2515249.7791444026,4.011314728917921E7,1.0690721144103598E7,1.852944501577497E7,3741982.3409363553,5285496.790460638,3909789.6224915255,5.2162386351615824E7,1.5728268210941914E7,8.715318263245042E7,2.507864828257941E7,
1752,678.2749209933811,3.236812733333333,342861.46571390744,337742.55030136567,358744.0791858428,283645.48485364334,299076.3911032388,347967.0804496983,349388.0320352585,331715.5067035605,283046.25356204936,284686.53219418606,0,0,0,0,0,420673.5751307815,75803.4615100924,135584.17704561847,0,9471.980708959756,0,1009019.6458119733,238790.28713743266,1028284.2790735055,776771.9188066277,
1753,437.1934509277344,6.518481832,1264834.0435351867,1277145.4793985747,1132340.7094779052,1053901.5862388625,969908.8896166168,1375077.1426451684,1371037.9998095946,1245184.7445344783,1008858.0151297975,957418.6905117158,9372.9043705914,8942.078552122497,7509.899974181496,7664.758717624543,3842613.727746099,551641.0558623528,643560.1179576422,580469.5526526568,551062.0671915008,455647.86076998984,3170295.673108288,837414.5918771992,835264.816592851,357631.8580592131,376788.6772082132,
1754,352.32069763229987,8.932287968,3547530.2282138276,3553416.2028325535,3525212.0571470954,3266947.608251512,3219207.934847339,3702263.063013349,4110118.0596051416,3590109.640099591,3334210.37747953,3072321.6284510666,16143.11426832887,15722.261417304124,19413.761928643704,18964.77709759132,1.1531423819309082E7,2093896.3038391164,2470023.3565335427,1833763.3143310996,5195451.239097943,2994523.2411630093,6503802.501850332,4156581.0345094088,2781790.372173055,2080700.7334935225,1058511.9799077348,
1755,470.16575489920905,2.823464026086956,430659.27703951305,433661.36274672666,474263.2525582391,426312.57140022656,442797.3070164546,461434.52305412013,431120.29984371684,442835.85104330385,447662.70039378526,416733.41490491066,2172.115544211207,1964.2741434455552,1436.8084301733588,2375.6182590043736,0,110362.91369912676,774137.6300432191,1384215.8765844004,2066.321915723117,43485.6656557843,0,1316266.514810802,250246.1508474016,1028964.8789033787,160992.96266286963,
1756,557.1267776494827,2.0267307649999995,661714.0583946618,603744.100041808,684875.5065041363,621044.4487191557,542120.5987064407,636859.6722640673,708938.1192445729,657859.6089908677,604225.0952594407,596571.4168635461,0,0,0,0,5124.427264422404,1183458.5685135867,769708.2197318054,821407.9471499157,57112.16090992989,29772.24665688647,0,648828.2179708829,311925.8763281842,840427.1476474898,985701.5491658906,
1757,258.0738089425223,1.750942785714286,4076883.1964904354,3976227.9765580194,4404222.014376873,3837008.848499231,3817021.476918724,4344215.067174343,4030342.748673927,4382358.713715283,3702041.017450707,3447294.428390404,0,0,0,0,192719.57104325338,1744519.9074739094,9247957.047004292,1.0683497692228125E7,698580.328271717,2111202.931407154,3310662.490369539,2556108.771347632,7667028.268450112,2872771.1047378164,3414338.17704038,
1758,669.498430887858,9.427356216666666,319541.49863396055,312537.14169782173,235600.33194134216,95379.64863677816,95778.52322113651,274197.28157052386,324382.2455204867,237529.24461654224,109328.81733788234,99935.96939284382,0,0,0,0,31417.457777369033,0,0,0,0,0,1984607.0258670864,0,0,0,0,
1759,481.2771973398245,6.024310785714286,791867.9755323174,656157.7374259806,541769.1653383638,336126.1121924551,340852.47503343376,676299.2775812412,653203.4427646672,672689.0815568684,386736.00761525583,323827.31944931136,0,0,0,0,553692.2014805444,59169.90070154303,6439.439992227412,31404.259898214896,121131.47712705171,67433.56221158622,5173245.035002062,15748.164373187048,5076.620742642417,11236.370989323468,6833.783747470685,
1760,191.08121604919432,2.278886235,262977.91008302296,230383.17368165718,263365.49147821614,301878.01552008296,284824.7121917217,245599.04392142242,240760.8537789833,279374.3691401948,280182.10849195044,269049.7941069503,0,0,0,0,23883.654572613326,38998.464168623555,378060.7859645215,244151.66416821093,831886.384672149,884394.2224023199,0,356089.78096970526,266607.57332028804,541196.7049739346,25384.18690133201,
1761,458.77040180407073,0.5655726821052632,139011.24448909756,118265.59082480521,119451.297923098,132225.75810165197,156476.37603496297,123886.04101612358,116562.32710006757,113883.66144789464,162927.51863715085,126615.46418418482,0,0,0,0,0,125150.00593383107,433058.92039596796,455484.32293475536,48163.44453258035,99485.6224966981,76790.5628601735,0,771677.1197396244,30407.40107842731,1236238.7299774948,
1762,588.535179985894,10.589501,2980505.37559893,3146250.791793,2404207.8343665176,1272712.1673890615,1047381.6295150517,0,3129093.9121279083,0,0,0,0,0,0,0,2771392.7089773156,0,0,0,2313597.367649062,0,0,1.2402954369016943E7,0,0,0,
1763,502.2904169018518,8.03555937142857,2592748.6942993295,2572292.2589671076,2055654.1971619653,972981.8456929541,922107.3401667837,2715513.1789178145,2887291.787853758,2022114.229474796,1015018.1302196707,800278.572568809,0,0,0,0,730639.8405051088,9587.291214166828,698.1255726251181,23697.269826635777,8784.555672083408,719.9506842040375,6364438.7691643005,23799.344260087273,7162.106018096266,1429.6923930265434,1674.1928093994518,
1764,318.2270507824219,4.010362184,406921.98313802807,413539.4075035454,413444.7646315568,444286.9147635162,439366.31357827544,403210.30048877007,384340.6606267617,403510.3135645616,433478.9665586459,416128.6959761471,2647.3154130164794,1787.9491235552791,1446.4660528363231,458.5293279726495,41076.54380459148,29570.810994773594,2375.500229901113,46717.51890036761,235098.5861020903,23471.116625525472,25724.921196268893,4919.413316323339,16402.973625600873,3628.2593548235045,1548.893502673739,
1765,218.1386361694336,2.443967732,211755.27908247767,221641.2463909691,191771.3955654144,105716.01261028182,98941.65997211708,225289.37821331224,233046.59949745392,205798.87953628312,112055.91461289825,105353.05256264696,8533.648353361075,6822.935244482274,6813.606926415143,5737.019333034721,28055.002826151765,17100.492085182053,11796.332846564932,17876.212351357957,22277.65634909326,14329.514016016034,689266.1186261047,21816.766723696932,16572.141266389066,16086.966199673083,15997.395941550185,
1766,284.2946636973022,9.872588616000003,4615698.440005928,4071174.8706530146,3808149.8146246294,3405281.9837190947,3576715.913362354,4691005.279376745,4374175.951699529,3541706.679675245,3236835.091101738,3099732.141607259,6959.345142941358,8756.57462672866,8499.770925350798,9416.006251977798,1.0251161807032105E7,2048438.9319647232,1875754.811195703,1869432.7049356846,1890536.575343614,2017632.943884559,1.1669634106342893E7,1548545.735728177,1914611.4641971923,1734026.0176134412,1841933.829424517,
1767,474.16052425608916,2.740380911764706,82227.90162468834,57629.58692876343,84487.86104613755,74242.59903370874,39959.946776680896,84360.2141987299,72884.4213518241,60777.48373345299,74744.42427166441,60583.74758588683,0,0,0,0,0,243099.68283726016,0,1440.487374051292,1633.2213641821297,0,0,84189.050710272,933.2174923263574,32782.266364289,392531.6561456678,
1768,380.22775486537387,3.6439156666666666,715934.7227352859,701228.0808474141,715453.7469737333,677317.8854145007,690957.9615021073,710626.3394569642,707504.1969233584,797688.0643385259,667376.2157329376,635665.8950924627,0,0,0,0,16017.718259883983,290928.58870629757,1477720.3888871374,2185772.1887884163,49788.788464535384,25307.61861098114,7406.691938489016,1412759.5586853365,373035.0789229443,1630053.826745823,381760.4408905973,
1769,299.30654979887464,9.36269114761905,520201.0754781628,464567.58248567913,443954.07464453223,325838.2244249166,312134.2856087662,555650.1131995849,559855.2067558775,385921.72677793814,311499.6342118684,256611.07082304504,0,0,0,0,988006.2898674287,333695.4213349456,225506.57611553973,290296.57500922366,303417.85414058337,269924.5928846785,866566.2673108394,313248.47201605764,322194.49737574364,294479.08757558756,266758.76060429786,
1770,138.04382820129393,1.4121692600000002,263907.4141168007,271384.5751005586,301833.5530087447,350562.8541848789,315090.64838451595,266134.5489933927,276186.16022634367,293706.6489484103,318802.96153524565,318185.51415779284,0,0,0,0,110229.58660877927,55225.64368747277,673826.0654034496,643186.6773354381,310060.65165794484,374420.22883081605,20388.432375367705,209360.89082502527,767869.7625450483,494954.6851373325,0,
1771,312.92036583310085,0.5007525957142858,1265126.754599624,1263958.212463557,1446345.0811655053,1380683.6261602433,1519563.6091946035,1224817.856414139,1278387.8621073444,1355205.493042497,1422490.8702264172,1388870.769789351,0,0,0,0,62416.72028512367,1747740.6724804004,1234310.957504038,1662210.8876709095,1615900.8651688255,1527512.5679807803,10451.315409698582,2855992.4724594713,1449064.1853595723,1901958.5103153477,1027239.3326351612,
1772,552.2075851440429,3.3346511650000004,362256.9240648814,366479.0502382041,394275.97551292786,392304.5647949755,359876.22326472774,362332.6967825968,366019.41954135266,385858.6274950079,376707.98363563523,391732.69363427797,0,0,0,0,33215.05725267889,485779.8721983092,724395.7743729209,624580.5612754236,245160.71680154986,355787.5912394059,0,383476.5315347557,319246.4212089392,389423.39890258363,740290.439171185,
1773,594.5817311604818,10.841474833333331,456381.39455871243,422869.6810013473,0,0,0,0,0,0,0,0,0,0,0,0,491731.286412009,0,0,0,175802.39535023473,124396.23630597541,0,0,1194062.5835540534,0,0,
1774,480.21250376981845,5.137636623529412,2602392.148092102,2780413.674397572,2947851.1750509893,3379186.9199161096,3523732.2305184896,2694285.335750688,2626962.3011286813,2882096.9676332595,3545458.90590779,3200234.793235499,0,0,0,0,72141.78439654782,0,0,210953.68641617597,1.2223131848910041E7,1.1871736506303828E7,8198.239794560128,1451.3385607590742,0,7197.621201367599,0,
1775,213.07495226195923,0.5749683742857143,4064383.008760495,3911072.0943749934,3413030.5570760816,1895633.894706449,1786325.0434190698,4425590.438789122,4171465.2182791987,3642380.520034719,2078306.733107632,1751817.6611995553,0,422.5638560469376,0,0,3042502.5180638484,199062.11694803846,49280.42541467812,53620.55226970717,77277.72687444309,36278.99921450291,2.326929701618754E7,5229.791543932588,77381.79467406958,0,69274.81753767718,
1776,130.0864779663086,0.6437152695999999,9341005.760025892,9159354.317007309,1.1323117275525283E7,8178840.705734414,8237948.21049616,1.262262698701523E7,9249450.293402784,8925684.539739316,8731331.704909194,7874545.352391454,233887.38870756252,238052.85731701457,231418.83529325065,226568.23255029382,9220926.80338481,1386861.301021774,1.4114055341450013E7,1.1106517397866504E7,1915444.6005454995,1107805.8681137972,3.693642356036026E7,2616120.000361002,3603360.1662415364,5610095.086698745,788404.2904309955,
1777,818.4350524902344,6.47583885,624531.908277794,612414.3050056922,558853.9687565718,452346.3171534339,486536.24897819816,829107.5988419015,592622.501923145,585654.2696006218,435483.89477797353,453888.6294354253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1778,445.36759694563233,11.454576083333334,2952149.6787932855,3001370.220527382,2656194.009728938,2634101.2398258173,1180744.0199917995,3329298.993034721,2957374.6131897504,1688877.9096855638,1639973.4717150123,2002686.6702258978,3936.4361968690355,2204.7229355859226,0,665.9413924620661,180375.57107970695,7766393.76546315,4529397.802803706,3278761.5004040734,387345.58788023517,312031.3192548657,305208.29869289004,3028638.6823463286,1878646.9418467989,2924536.394110777,7571787.161474049,
1779,347.0944687692743,1.8454671947368415,828393.224922176,734110.8294124922,903025.1092052333,731791.7545375607,751095.9975057654,890531.6073827567,774695.2216833346,895481.9531031847,741000.2424547729,702612.4024078125,0,0,928.1157693310586,0,0,920523.5245689141,323124.1309618593,703449.2123370117,0,6212.341164901611,0,645012.547079249,403517.71009279083,282176.6775016497,3320442.085175433,
